function_count,struct_count,union_count,enum_count,typedef_count,global_var_count,goto_count,return_count,switch_count,case_count,ternary_count,static_count,const_count,malloc_count,calloc_count,realloc_count,free_count,total_alloc,memory_pair_ratio,null_check_count,null_check_ratio,printf_count,scanf_count,fprintf_count,fscanf_count,fopen_count,fclose_count,puts_count,gets_count,fgets_count,file_pair_ratio,include_count,std_header_count,custom_header_count,header_diversity,define_count,define_func_count,ifdef_count,ifndef_count,pragma_count,define_descriptive_ratio,single_char_var_count,unique_id_count,avg_id_length,snake_case_count,camel_case_count,upper_case_count,naming_consistency,naming_uniform,func_count_named,func_descriptive_ratio,func_short_name_count,comment_count,perfect_comment_ratio,capitalized_comment_ratio,avg_comment_len,std_comment_len,explanatory_comment_ratio,step_comment_count,doc_comment_count,dead_code_count,comment_line_count,comment_line_ratio,op_spacing_total,op_spacing_rate,comma_total,comma_space_rate,total_lines,total_chars,line_len_mean,line_len_std,line_len_max,nb_line_len_mean,nb_line_len_std,nb_line_len_cv,blank_line_ratio,max_consec_blank,tab_indent_lines,space_indent_lines,mixed_indent,indent_mode,indent_inconsistency,indent_inconsistency_ratio,trailing_ws_ratio,brace_same_line,brace_next_line,brace_consistency,code_density,cyclomatic_branches,avg_cyclomatic,max_nesting,avg_nesting,halstead_n1,halstead_n2,halstead_N1,halstead_N2,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_bugs,maintainability_index,ast_node_count,ast_error_count,ast_error_ratio,_file,_path,_label,_chars
6,1,0,1,2,7,0,3,3,20,0,0,0,4,0,0,0,4,0.0,13,3.25,1,0,6,0,0,0,0,0,0,0.0,3,3,0,3,2,0,0,0,0,1.0,6,49,9.706070287539935,19,0,14,1.0,True,11,0.9090909090909091,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,46,1.0,81,1.0,266,7819,28.398496240601503,22.317072546864573,105,33.874439461883405,20.213710694034376,0.5967245809861883,0.16165413533834586,1,0,195,False,2,0,0.0,0.0,30,0,1.0,0.8383458646616542,44,7.333333333333333,4,2.4516129032258065,13,78,96,407,91,503,3273.42,33.92,111023.52,1.0911,31.2,1967,0,0.0,036160_FormAI_69492.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\036160_FormAI_69492.c,1,7819
5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,1,1.0,2,0,0,0,0,0,0,1,1,0.0,4,4,0,4,0,0,0,0,0,0.0,24,16,4.821917808219178,0,5,0,1.0,True,5,0.0,0,5,0.0,0.0,48.2,4.874423042781576,1.0,0,5,0,5,0.09090909090909091,14,0.9285714285714286,10,1.0,63,1558,23.746031746031747,21.78755160379158,95,27.2,21.20840313735015,0.7797207035790497,0.12698412698412698,1,0,37,False,2,0,0.0,0.0,13,0,1.0,0.873015873015873,8,1.6,3,1.8571428571428572,7,41,24,106,48,130,726.05,9.05,6569.82,0.242,92.5,552,0,0.0,108028_FormAI_57150.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\108028_FormAI_57150.c,1,1558
1,0,0,0,0,0,0,2,1,11,2,0,0,0,0,0,0,0,0.0,0,0.0,10,3,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,0.0,0,8,8.741935483870968,0,3,0,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,7,1.0,51,1138,21.333333333333332,15.960326630235075,67,23.91111111111111,15.232745754127082,0.6370572109068018,0.11764705882352941,1,0,42,False,2,0,0.0,0.09803921568627451,3,0,1.0,0.8823529411764706,15,15.0,3,2.0,5,36,11,65,41,76,407.17,4.51,1837.94,0.1357,74.63,367,0,0.0,012015_FormAI_71233.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\012015_FormAI_71233.c,1,1138
2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,6,1,0,0,0,0,0,0,0,0.0,3,3,0,3,0,0,0,0,0,0.0,0,12,5.571428571428571,0,1,0,1.0,True,2,0.0,0,3,0.0,1.0,40.333333333333336,5.436502143433364,1.0,0,1,0,3,0.075,8,1.0,6,1.0,50,1205,23.12,25.690184896181655,97,28.9,25.650341128335892,0.8875550563438025,0.2,1,0,30,False,2,0,0.0,0.0,0,5,1.0,0.8,4,2.0,3,2.1666666666666665,10,22,12,55,32,67,335.0,12.5,4187.5,0.1117,100.0,288,0,0.0,059600_FormAI_90957.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\059600_FormAI_90957.c,1,1205
2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,4,1,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,0.0,18,4,2.6666666666666665,0,0,0,1.0,True,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5,0.0,4,0.25,26,415,15.0,11.828908526279038,56,15.0,11.828908526279038,0.7885939017519359,0.0,0,0,19,False,2,0,0.0,0.0,0,5,1.0,1.0,3,1.5,3,2.0,7,15,10,39,22,49,218.51,9.1,1988.46,0.0728,89.52,182,0,0.0,078269_FormAI_78562.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\078269_FormAI_78562.c,1,415
4,0,0,0,0,0,0,57,2,56,0,0,0,0,0,0,0,0,0.0,0,0.0,3,0,0,0,0,0,0,0,0,0.0,2,2,0,2,0,0,0,0,0,0.0,10,10,5.586956521739131,3,0,0,1.0,True,4,0.5,0,9,0.0,0.4444444444444444,103.0,192.9098810901666,1.0,0,2,2,22,0.21359223300970873,1,1.0,14,1.0,111,3662,32.0,22.355441524733205,129,34.36893203883495,21.457562674890134,0.6243302134219446,0.07207207207207207,1,0,91,False,2,13,0.14285714285714285,0.06306306306306306,7,0,1.0,0.9279279279279279,60,15.0,3,1.7777777777777777,3,72,3,162,75,165,1027.76,3.38,3468.67,0.3426,78.87,1041,0,0.0,086870_FormAI_108011.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\086870_FormAI_108011.c,1,3662
8,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,0,0.0,0,0.0,25,0,0,0,0,0,0,0,0,0.0,4,2,2,4,2,0,0,0,0,0.0,0,20,6.966101694915254,7,0,3,1.0,True,8,0.875,0,16,0.0,0.0,32.4375,11.407063327167076,1.0,0,8,0,16,0.16161616161616163,1,0.0,3,1.0,108,2838,25.287037037037038,16.936729168424296,64,27.585858585858585,15.796055063716429,0.572614226037322,0.08333333333333333,1,0,70,False,2,0,0.0,0.0,11,0,1.0,0.9166666666666666,11,1.375,3,1.3636363636363635,2,54,2,98,56,100,580.74,1.81,1053.93,0.1936,90.1,628,0,0.0,027801_FormAI_80339.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\027801_FormAI_80339.c,1,2838
5,4,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0.0,4,4.0,4,0,0,0,0,0,0,0,0,0.0,2,2,0,2,0,0,0,0,0,0.0,0,14,5.711111111111111,4,0,0,1.0,True,5,0.4,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7,1.0,15,1.0,67,1485,21.17910447761194,14.855448141895522,67,23.65,13.71109647937271,0.5797503796774931,0.1044776119402985,1,0,45,False,2,0,0.0,0.0,12,0,1.0,0.8955223880597015,7,1.4,2,1.6666666666666667,7,27,38,124,34,162,824.17,16.07,13247.75,0.2747,68.15,591,0,0.0,006629_FormAI_16240.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\006629_FormAI_16240.c,1,1485
2,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0.0,5,5.0,5,0,1,0,2,2,0,2,2,1.0,3,3,0,3,1,0,0,0,0,1.0,0,21,7.935483870967742,3,0,1,1.0,True,3,0.6666666666666666,0,10,0.0,0.0,28.1,13.064838307457157,0.7,0,4,0,10,0.1694915254237288,12,1.0,16,1.0,67,1893,27.26865671641791,22.361735767909387,98,30.966101694915253,21.292129604816473,0.6875947710367663,0.11940298507462686,1,0,50,False,2,0,0.0,0.0,12,0,1.0,0.8805970149253731,10,5.0,4,2.4166666666666665,6,43,18,97,49,115,645.69,6.77,4369.68,0.2152,98.77,503,0,0.0,103126_FormAI_29922.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\103126_FormAI_29922.c,1,1893
2,6,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0.0,2,2.0,0,0,1,0,0,0,0,0,0,0.0,9,5,4,9,1,0,0,0,0,1.0,0,53,7.98,20,0,8,1.0,True,2,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16,1.0,30,1.0,134,3194,22.84328358208955,19.21786112534415,97,27.827272727272728,17.64130436885864,0.6339573605274258,0.1791044776119403,1,0,95,False,2,0,0.0,0.0,19,0,1.0,0.8208955223880597,17,8.5,4,2.3684210526315788,5,73,25,196,78,221,1389.07,6.71,9323.92,0.463,53.31,923,0,0.0,083819_FormAI_13775.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\083819_FormAI_13775.c,1,3194
2,9,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0.0,2,2.0,7,0,0,0,0,0,0,0,0,0.0,9,4,5,9,2,0,0,0,0,1.0,15,54,7.708920187793427,21,0,5,1.0,True,2,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,21,1.0,35,1.0,160,4390,26.44375,23.23379727761909,96,33.0546875,21.35975647748222,0.6461944762745744,0.2,1,0,108,False,2,0,0.0,0.0,20,0,1.0,0.8,18,9.0,5,2.7,12,83,75,288,95,363,2384.86,20.82,49651.01,0.795,47.82,1284,0,0.0,084109_FormAI_64709.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\084109_FormAI_64709.c,1,4390
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,5,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,0.0,0,3,5.571428571428571,0,0,0,1.0,True,1,0.0,0,1,0.0,1.0,86.0,0.0,1.0,0,0,0,1,0.06666666666666667,0,0.0,0,0.0,20,483,23.2,21.84856974723975,92,30.933333333333334,19.93143803698625,0.64433528136809,0.25,1,0,11,False,2,4,0.36363636363636365,0.0,1,0,1.0,0.75,0,0.0,1,1.0,0,11,0,40,11,40,138.38,0.0,0.0,0.0,100.0,160,0,0.0,074000_FormAI_79044.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\074000_FormAI_79044.c,1,483
2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1.0,8,3,0,0,0,0,0,0,0,0.0,4,4,0,4,2,0,0,0,0,1.0,18,26,7.197916666666667,10,0,2,1.0,True,2,0.5,0,11,0.0,0.0,21.363636363636363,9.227160769585009,0.7272727272727273,0,4,0,11,0.15714285714285714,10,0.9,11,1.0,88,2510,27.53409090909091,33.90057282421519,244,34.614285714285714,34.63660031863191,1.0006446645910994,0.20454545454545456,1,0,58,False,2,0,0.0,0.0,9,0,1.0,0.7954545454545454,7,3.5,3,2.0,9,43,18,123,52,141,803.76,12.87,10346.1,0.2679,94.59,582,0,0.0,103150_FormAI_89478.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\103150_FormAI_89478.c,1,2510
3,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0.0,0,0.0,4,0,0,0,0,0,0,0,0,0.0,3,3,0,3,0,0,0,0,0,0.0,14,10,4.4186046511627906,2,0,0,1.0,True,3,0.6666666666666666,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3,1.0,10,1.0,40,828,19.725,17.44417882848029,58,24.15625,16.768850167423526,0.6941826718726427,0.2,1,0,21,False,2,0,0.0,0.1,5,0,1.0,0.8,2,0.6666666666666666,2,1.4,5,29,11,70,34,81,412.08,6.03,2486.72,0.1374,83.08,341,0,0.0,043713_FormAI_68931.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\043713_FormAI_68931.c,1,828
2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,2,2.0,11,3,0,0,0,0,0,0,0,0.0,3,3,0,3,3,0,0,0,0,1.0,36,20,5.61864406779661,6,0,3,1.0,True,2,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,35,1.0,6,1.0,107,2539,22.738317757009344,18.255884443001566,94,28.160493827160494,17.73220324310829,0.6296836750073528,0.24299065420560748,1,0,71,False,2,0,0.0,0.21495327102803738,17,0,1.0,0.7570093457943925,15,7.5,5,3.2,14,37,64,165,51,229,1298.99,31.22,40549.41,0.433,59.08,742,0,0.0,031925_FormAI_93194.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\031925_FormAI_93194.c,1,2539
1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,5,0,0,0,0,0,0,0,0,0.0,3,3,0,3,1,0,0,0,0,0.0,0,36,8.28048780487805,27,0,1,1.0,True,1,0.0,0,10,0.0,1.0,19.4,4.673328578219168,0.9,0,0,0,10,0.14285714285714285,61,1.0,31,1.0,92,4276,45.48913043478261,40.089436580361316,132,57.957142857142856,38.19851744104575,0.6590821347974372,0.2391304347826087,1,0,61,False,2,0,0.0,0.1956521739130435,2,0,1.0,0.7608695652173914,1,1.0,2,1.5,7,64,146,314,71,460,2828.88,17.17,48577.24,0.943,88.25,1115,0,0.0,108765_FormAI_3142.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\108765_FormAI_3142.c,1,4276
1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,5,5.0,2,0,3,0,0,0,0,1,1,0.0,9,3,6,9,1,0,0,0,0,1.0,0,48,8.304,16,0,3,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,15,1.0,35,1.0,104,2770,25.64423076923077,22.113743668218376,114,31.376470588235293,20.456540142508846,0.6519707207023817,0.18269230769230768,1,0,72,False,2,0,0.0,0.0,13,1,0.9285714285714286,0.8173076923076923,13,13.0,4,2.5714285714285716,13,68,28,175,81,203,1286.99,16.73,21528.69,0.429,58.81,815,0,0.0,100290_FormAI_81575.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\100290_FormAI_81575.c,1,2770
7,11,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0.0,0,0.0,8,0,0,0,0,0,0,0,0,0.0,2,2,0,2,2,0,0,0,0,1.0,45,19,5.832432432432433,0,7,2,1.0,True,7,0.0,0,18,0.16666666666666666,0.9444444444444444,60.388888888888886,24.68724116913856,1.0,0,5,0,19,0.1623931623931624,26,0.9615384615384616,29,1.0,151,4281,27.357615894039736,28.425654015986495,115,35.0940170940171,27.85738494239485,0.7937929951924494,0.2251655629139073,1,3,84,True,2,4,0.04597701149425287,0.046357615894039736,23,0,1.0,0.7748344370860927,16,2.2857142857142856,4,2.0833333333333335,10,38,70,239,48,309,1725.75,31.45,54270.4,0.5753,80.64,1062,0,0.0,002799_FormAI_7873.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\002799_FormAI_7873.c,1,4281
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1.0,4,0,0,0,0,0,0,1,1,0.0,3,3,0,3,0,0,0,0,0,0.0,6,11,4.645161290322581,0,1,0,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4,1.0,6,1.0,42,856,19.404761904761905,19.662702817419785,83,24.454545454545453,19.27015420216472,0.7879988707204904,0.21428571428571427,1,0,27,False,2,0,0.0,0.023809523809523808,0,5,1.0,0.7857142857142857,4,4.0,4,2.6,5,29,9,56,34,65,330.69,4.83,1596.41,0.1102,83.27,271,0,0.0,008992_FormAI_58854.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\008992_FormAI_58854.c,1,856
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,8,1,0,0,0,0,0,0,0,0.0,3,3,0,3,0,0,0,0,0,0.0,0,9,9.0,3,0,0,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5,1.0,4,1.0,36,1059,28.444444444444443,26.15386570581918,109,31.75,25.878321042911576,0.8150652296980024,0.1111111111111111,1,0,27,False,2,0,0.0,0.027777777777777776,5,0,1.0,0.8888888888888888,4,4.0,3,2.5,7,22,8,43,29,51,247.76,6.84,1694.88,0.0826,85.27,245,0,0.0,076858_FormAI_36184.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\076858_FormAI_36184.c,1,1059
1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,2,1.0,0,0.0,8,0,0,0,0,0,0,0,0,0.0,3,3,0,3,0,0,0,0,0,0.0,34,14,5.821428571428571,3,0,1,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,26,1.0,1,1.0,55,1560,27.381818181818183,23.810227679481777,86,32.73913043478261,22.41547871896512,0.6846693367014578,0.16363636363636364,1,0,41,False,2,0,0.0,0.0,9,0,1.0,0.8363636363636363,8,8.0,3,2.2222222222222223,9,40,39,117,49,156,875.89,13.16,11528.96,0.292,71.9,551,0,0.0,028305_FormAI_16272.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\028305_FormAI_16272.c,1,1560
1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1.0,1,0,0,0,0,0,0,0,0,0.0,6,3,3,6,0,0,0,0,0,0.0,0,35,7.5375,7,0,7,1.0,True,1,0.0,0,4,0.0,1.0,37.75,6.2599920127744575,1.0,0,0,0,4,0.06896551724137931,5,1.0,20,1.0,66,1993,29.21212121212121,36.71450673223552,253,33.241379310344826,37.415795274570044,1.125578903488103,0.12121212121212122,1,0,49,False,2,0,0.0,0.0,0,7,1.0,0.8787878787878788,6,6.0,3,2.0,6,52,19,107,58,126,738.11,6.17,4556.38,0.246,89.28,510,0,0.0,026896_FormAI_109111.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\026896_FormAI_109111.c,1,1993
4,17,0,0,0,3,0,2,0,0,0,0,0,1,0,0,1,1,1.0,2,2.0,8,2,0,0,0,0,0,1,1,0.0,4,4,0,4,0,0,0,0,0,0.0,0,21,5.810526315789474,0,4,0,1.0,True,7,0.0,0,21,0.0,1.0,37.61904761904762,16.284600351767313,0.9523809523809523,0,6,0,21,0.2079207920792079,8,1.0,14,1.0,117,2737,22.4017094017094,20.79450117529219,76,25.95049504950495,20.219281180054207,0.7791481874038438,0.13675213675213677,1,0,75,False,2,0,0.0,0.008547008547008548,0,9,1.0,0.8632478632478633,8,2.0,3,1.8333333333333333,6,37,34,138,43,172,933.32,11.19,10443.07,0.3111,91.29,730,0,0.0,027152_FormAI_27683.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\027152_FormAI_27683.c,1,2737
3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,1,1.0,6,0,0,0,0,0,0,1,1,0.0,3,3,0,3,1,0,0,0,0,1.0,21,25,7.406779661016949,9,0,2,1.0,True,3,0.6666666666666666,0,10,0.0,1.0,35.9,13.110682667199296,1.0,0,3,0,10,0.10416666666666667,29,0.6551724137931034,17,1.0,110,2863,25.036363636363635,19.873201358397313,77,28.6875,18.649347899680926,0.6500862012960671,0.12727272727272726,1,0,78,False,2,0,0.0,0.00909090909090909,0,13,1.0,0.8727272727272727,10,3.3333333333333335,5,2.7333333333333334,10,44,42,156,54,198,1139.47,17.73,20199.66,0.3798,82.13,719,0,0.0,016505_FormAI_85316.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\016505_FormAI_85316.c,1,2863
6,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,0,0,0,0,0,0,0,0,0.0,2,2,0,2,1,0,0,0,0,1.0,28,18,4.232558139534884,3,0,1,1.0,True,6,0.5,0,11,0.0,1.0,30.90909090909091,10.166384406504923,1.0,0,0,0,11,0.171875,8,1.0,6,1.0,76,1563,19.57894736842105,16.183376101724306,77,23.25,15.021859072698026,0.6461014654923882,0.15789473684210525,1,0,37,False,2,0,0.0,0.0,9,0,1.0,0.8421052631578947,3,0.5,2,1.3333333333333333,8,31,36,118,39,154,813.95,15.23,12393.07,0.2713,98.04,494,0,0.0,043064_FormAI_18311.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\043064_FormAI_18311.c,1,1563
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,13,0,0,0,0,0,0,0,0,0.0,3,3,0,3,0,0,0,0,0,0.0,0,10,7.384615384615385,5,0,0,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16,1.0,5,1.0,48,1559,31.5,31.05841270895858,104,36.8780487804878,30.51204889711701,0.8273769872895486,0.14583333333333334,1,0,36,False,2,0,0.0,0.0,5,0,1.0,0.8541666666666666,4,4.0,2,1.8888888888888888,5,32,16,66,37,82,427.18,5.16,2202.62,0.1424,78.42,363,0,0.0,072641_FormAI_36573.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\072641_FormAI_36573.c,1,1559
3,0,0,0,0,0,0,38,1,63,0,0,0,0,0,0,0,0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0.0,2,2,0,2,0,0,0,0,0,0.0,6,10,4.967741935483871,0,2,0,1.0,True,3,0.0,0,5,0.0,0.8,25.0,13.6088206689632,0.6,0,4,0,5,0.04,1,1.0,6,1.0,128,2778,20.7109375,8.834548962516068,52,21.208,8.329509949570859,0.3927532039593955,0.0234375,1,0,114,False,2,0,0.0,0.0,5,0,1.0,0.9765625,65,21.666666666666668,2,1.4,2,118,2,139,120,141,973.87,1.18,1147.19,0.3246,57.29,904,0,0.0,101498_FormAI_100105.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\101498_FormAI_100105.c,1,2778
5,10,0,0,0,4,0,4,1,6,0,0,0,0,0,0,0,0,0.0,3,3.0,24,5,1,0,1,1,0,0,0,1.0,3,3,0,3,1,0,0,0,0,1.0,20,20,6.492537313432836,0,5,1,1.0,True,9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7,0.8571428571428571,30,1.0,99,3029,29.606060606060606,20.601470076906168,96,31.858695652173914,19.62007707389635,0.6158468409411342,0.0707070707070707,1,0,72,False,2,0,0.0,0.010101010101010102,13,0,1.0,0.9292929292929293,14,2.8,3,1.7692307692307692,7,62,30,197,69,227,1386.64,11.12,15420.72,0.4622,56.91,997,0,0.0,103369_FormAI_76839.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\103369_FormAI_76839.c,1,3029
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2,2.0,3,0,0,0,0,0,0,1,1,0.0,7,3,4,7,1,0,0,0,0,1.0,0,22,5.484375,0,0,3,1.0,True,1,0.0,0,5,0.0,1.0,37.6,10.480458005259122,1.0,0,0,0,5,0.08771929824561403,6,1.0,14,1.0,75,1698,21.653333333333332,19.272428204273815,73,28.49122807017544,17.143484064222903,0.6017109554560994,0.24,1,0,46,False,2,0,0.0,0.013333333333333334,7,0,1.0,0.76,6,6.0,3,2.375,3,34,11,92,37,103,536.57,4.06,2177.86,0.1789,93.58,432,0,0.0,000371_FormAI_6080.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\000371_FormAI_6080.c,1,1698
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,2,0,0,0,0,0,0,1,1,0.0,3,3,0,3,0,0,0,0,0,0.0,0,8,4.8125,0,0,0,1.0,True,1,0.0,0,2,0.0,0.0,21.5,2.5,1.0,0,0,0,2,0.1111111111111111,1,0.0,5,0.0,21,453,20.61904761904762,21.205291770993636,64,24.055555555555557,21.022401338208045,0.8739104482395953,0.14285714285714285,1,0,12,False,2,0,0.0,0.047619047619047616,0,2,1.0,0.8571428571428571,1,1.0,2,1.5,3,14,3,26,17,29,118.54,2.79,330.21,0.0395,100.0,135,0,0.0,106568_FormAI_17562.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\106568_FormAI_17562.c,1,453
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1,1.0,3,0,0,0,1,1,0,0,0,1.0,3,3,0,3,1,0,0,0,0,1.0,0,18,6.666666666666667,0,3,2,1.0,True,1,0.0,0,11,0.0,0.09090909090909091,34.09090909090909,8.162603700630926,1.0,0,0,0,11,0.34375,4,1.0,8,1.0,40,1264,30.625,26.64647021652211,80,38.28125,24.381389386938146,0.6369016003118536,0.2,1,0,26,False,2,0,0.0,0.0,4,0,1.0,0.8,4,4.0,3,2.0,5,29,10,55,34,65,330.69,4.74,1567.9,0.1102,100.0,286,0,0.0,017038_FormAI_59792.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\017038_FormAI_59792.c,1,1264
5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,7,0,0,0,0,0,0,0,0,0.0,2,2,0,2,2,0,0,0,0,0.0,73,15,4.200934579439252,4,0,2,1.0,True,5,0.8,0,7,0.0,1.0,36.857142857142854,8.609439527611064,1.0,0,0,0,7,0.09859154929577464,19,1.0,14,1.0,83,2713,31.698795180722893,32.13890594990508,131,37.056338028169016,31.76404527930054,0.8571825217903224,0.14457831325301204,1,0,54,False,2,0,0.0,0.0,14,0,1.0,0.8554216867469879,9,1.8,4,2.0714285714285716,8,63,63,284,71,347,2133.96,18.03,38479.07,0.7113,83.39,1112,0,0.0,018964_FormAI_42229.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\018964_FormAI_42229.c,1,2713
8,0,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,0,0,0,0,0,0,0,0,0.0,2,2,0,2,2,0,0,0,0,0.0,27,16,4.14375,0,4,1,1.0,True,10,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,24,0.8333333333333334,30,1.0,115,2616,21.756521739130434,20.131563495448297,73,25.183673469387756,19.79298316131224,0.7859450363892218,0.14782608695652175,1,0,68,False,2,3,0.04411764705882353,0.12173913043478261,0,17,1.0,0.8521739130434782,17,2.125,3,1.7058823529411764,12,31,51,271,43,322,1747.26,52.45,91646.46,0.5824,53.99,1050,0,0.0,030539_FormAI_29481.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\030539_FormAI_29481.c,1,2616
